id,created_at,organization_id,organizationpillar_id,status,period,points,grade,activityDate,hoursSpent,submissionReleaseDate,completedDate,description,title,user_id,document_id,relatedFiles,verificationFiles,academicprogram_id,approvedPoints,feedback_id,datePerformed,activitySubmitted,activityApproved
375,1724372848965,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.23,0,"[""2023-12-25"",""2023-12-26""]",4,,2023-12-26,"Family Christmas Event","Family Christmas Event",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/Iak10wdFOwjtIfxQfAJRftjTT58\/2tk-ew..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/Iak10wdFOwjtIfxQfAJRftjTT58\/2tk-ew..\/1785878.pdf""}]",,124,0.23,[[]],2023-12-25,,
376,1724372895211,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.58,0,"[""2023-08-07"",""2024-05-31""]",10,,2024-05-31,"Haunted House/Family Fun Night","Haunted House/Family Fun Night",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/acBopxFDQdGeGUnZUyc1MZvkXRU\/SUZTXQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/acBopxFDQdGeGUnZUyc1MZvkXRU\/SUZTXQ..\/1785878.pdf""}]",,124,0.58,[[]],2023-08-07,,
377,1724372941032,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,1.44,0,"[""2023-08-07"",""2024-05-31""]",25,,2024-05-31,"Keystone Cafe","Keystone Cafe",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/ZtQA1Iry58WX6vRPWiny3NuRS8E\/rGZCkA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/ZtQA1Iry58WX6vRPWiny3NuRS8E\/rGZCkA..\/1785878.pdf""}]",,124,1.44,[[]],2023-08-07,,
378,1724372999870,b7d0dc33-c7dc-4f68-b21b-e6613463f000,686875dc-b456-4d20-9d42-9668819e060f,Accepted,1,6.56,0,"[""2023-08-07"",""2024-05-31""]",3.5,,2024-05-31,"Academic Grades for Semester 1 and 2 - Abigail Vidal","Academic Grades for Semester 1 and 2 - Abigail Vidal",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/n9EPIbIKHMXt6BcXIJAz06wh638\/gVmpJQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/n9EPIbIKHMXt6BcXIJAz06wh638\/gVmpJQ..\/1785878.pdf""}]",,124,6.56,[[]],2023-08-07,,
379,1724373082615,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,1,4.03,0,"[""2023-08-07"",""2024-05-31""]",100,,2024-05-31,"LIT Program at the BGCS Barker Branch","Leaders in Training (LIT)",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/p2CZNyQHv5O-jU7NPL7d3wh9rdo\/EQH1lQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/p2CZNyQHv5O-jU7NPL7d3wh9rdo\/EQH1lQ..\/1785878.pdf""}]",,124,4.03,[[]],2023-08-07,,
380,1724373130024,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Deleted,1,0,0,"[""2023-08-07"",""2024-05-31""]",141,,2024-05-31,"LIT Program at the BGCS Barker Branch","LIT Program at the BGCS Barker Branch",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/B5hgCBojTcxYfHDYG1TyWRYAJuA\/t3O7IA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/B5hgCBojTcxYfHDYG1TyWRYAJuA\/t3O7IA..\/1785878.pdf""}]",,124,0,[],2023-08-07,,
381,1724373172492,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Deleted,1,0,0,"[""2023-08-07"",""2024-05-31""]",32,,2024-05-31,"Keystone National Conference","Keystone National Conference",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/TfbIqrhFf4kQZm6TKTfEbaOQrqc\/SxU8mg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/TfbIqrhFf4kQZm6TKTfEbaOQrqc\/SxU8mg..\/1785878.pdf""}]",,124,0,[],2023-08-07,,
382,1724373272330,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.23,0,"[""2023-08-07"",""2024-05-31""]",4,,2024-05-31,"1st Friday Breakfast","1st Friday Breakfast",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/YIkIOk4H3N9zn_yoojXoRKXawjk\/FJ4adQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/YIkIOk4H3N9zn_yoojXoRKXawjk\/FJ4adQ..\/1785878.pdf""}]",,124,0.23,[[]],2023-08-07,,
383,1724373323744,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.23,0,"[""2023-08-07"",""2024-05-31""]",4,,2024-05-31,"Parada Del Sol","Parada Del Sol",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/wglV911bGass92tNScYh8SUXgIY\/2aey3A..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/wglV911bGass92tNScYh8SUXgIY\/2aey3A..\/1785878.pdf""}]",,124,0.23,[[]],2023-08-07,,
384,1724373367926,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.46,0,"[""2023-08-07"",""2024-05-31""]",8,,2024-05-31,"Feed My Starving Children Volunteering (FMSC)","Feed My Starving Children Volunteering (FMSC)",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/JH5YUMF77iC6IuPnnaw7XpB5PwI\/kPLdiw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/JH5YUMF77iC6IuPnnaw7XpB5PwI\/kPLdiw..\/1785878.pdf""}]",,124,0.46,[[]],2023-08-07,,
385,1724373418495,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.46,0,"[""2023-08-07"",""2024-05-31""]",8,,2024-05-31,Mentoring,Mentoring,023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/G09wSi7ikD3AhcLbrVJW0p6WMBM\/6w_AYA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/G09wSi7ikD3AhcLbrVJW0p6WMBM\/6w_AYA..\/1785878.pdf""}]",,124,0.46,[[]],2023-08-07,,
386,1724442244646,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,1,0.01,0,"[""2023-03-09"",""2024-03-10""]",3,,2024-03-10,"Leaders in Training (LIT)","Leaders in Training (LIT)",47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,,,124,0.01,[[]],2023-03-09,,
387,1724447215487,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,1,1.65,0,"[""2023-08-07"",""2024-05-31""]",41,,2024-05-31,"LIT Program at the BGCS Barker Branch","LIT Program at the BGCS Barker Branch",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,,,124,1.65,[[]],2023-08-07,,
389,1724714568358,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,1f82347d-0ea6-4496-958c-2aa5e8604f20,Accepted,1,7.11,0,"[""2023-08-15"",""2024-06-18""]",3.79,,2024-06-18,"23-24 Transcript - Animo Inglewood CHS","23-24 Transcript - Animo Inglewood CHS",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/5C_pxj7UYZfwJD-q7Hl1-KasJjg\/NIjOGA..\/HS_Transcript_Final_FDLC.pdf"",""name"":""HS_Transcript_Final_FDLC.pdf"",""type"":""pdf"",""size"":6428,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""612x792""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/5C_pxj7UYZfwJD-q7Hl1-KasJjg\/NIjOGA..\/HS_Transcript_Final_FDLC.pdf""}]","[{""access"":""public"",""path"":""\/vault\/AL2geKri\/gN2TWjH3v5LRsVFr0mAfPTmjXZQ\/hYa8gg..\/HS_Transcript_Final_FDLC.pdf"",""name"":""HS_Transcript_Final_FDLC.pdf"",""type"":""pdf"",""size"":6428,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""612x792""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/gN2TWjH3v5LRsVFr0mAfPTmjXZQ\/hYa8gg..\/HS_Transcript_Final_FDLC.pdf""}]",127,7.11,[[]],2023-08-15,,
390,1724715558955,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.26,0,"[""2023-10-02"",""2023-10-31""]",4,,2023-10-31,"Monster Mash","Monster Mash",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/wAtAHyhrMw2pKhHr5-8upq1ec8U\/0cla6A..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/wAtAHyhrMw2pKhHr5-8upq1ec8U\/0cla6A..\/1785878.pdf""}]",,127,0.26,[[]],2023-10-02,,
391,1724715746398,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.26,0,"[""2024-02-01"",""2024-02-02""]",4,,2024-02-02,"Incoming Freshman Recruitment","Incoming Freshman Recruitment",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/3arIqO4rHvWtNkPTfl5W4Sfo_RY\/C0eZ8A..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/3arIqO4rHvWtNkPTfl5W4Sfo_RY\/C0eZ8A..\/1785878.pdf""}]",,127,0.26,[[]],2024-02-01,,
392,1724715822044,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.26,0,"[""2024-02-05"",""2024-02-06""]",4,,2024-02-06,"Painting House","Painting House",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/4iEVt78QKJX9QnjmeZLvqDGc4fQ\/8NuiPw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/4iEVt78QKJX9QnjmeZLvqDGc4fQ\/8NuiPw..\/1785878.pdf""}]",,127,0.26,[[]],2024-02-05,,
393,1724716087017,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,1.5,0,"[""2024-03-01"",""2024-03-02""]",23.2,,2024-03-02,Chores,Chores,79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/4REPgN0FGW1HgM95OWaLmQ7XCoE\/7tIqeg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/4REPgN0FGW1HgM95OWaLmQ7XCoE\/7tIqeg..\/1785878.pdf""}]",,127,1.5,[[]],2024-03-01,,
394,1724716158703,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.84,0,"[""2024-03-11"",""2024-08-16""]",13,,2024-08-16,"Chores 2","Chores 2",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/cNF3IYOTMDnDiSd0F9bl4KjgnMc\/9mpOqw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/cNF3IYOTMDnDiSd0F9bl4KjgnMc\/9mpOqw..\/1785878.pdf""}]",,127,0.84,[[]],2024-03-11,,
395,1724716243918,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,1.65,0,"[""2024-03-18"",""2024-08-23""]",25.5,,2024-08-23,"RiseandShine Volunteer","RiseandShine Volunteer",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/bCf3YvBblVcu7dsOEFdpCUBsrGI\/pcFwzw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/bCf3YvBblVcu7dsOEFdpCUBsrGI\/pcFwzw..\/1785878.pdf""}]",,127,1.65,[[]],2024-03-18,,
396,1724716656433,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.36,0,"[""2024-03-25"",""2024-08-27""]",5.5,,2024-08-27,Chores/Volunteering,Chores/Volunteering,79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/YVsVgiMjzWTTz_bjLzfNMze1t9c\/q_zfzA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/YVsVgiMjzWTTz_bjLzfNMze1t9c\/q_zfzA..\/1785878.pdf""}]",,127,0.36,[[]],2024-03-25,,
397,1724716728630,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,2.33,0,"[""2024-05-27"",""2024-05-31""]",36,,2024-05-31,"Summer JKL","Summer JKL",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/AdFUbHV3lH5faMotKzUGAn-q2i4\/xkhSdw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/AdFUbHV3lH5faMotKzUGAn-q2i4\/xkhSdw..\/1785878.pdf""}]",,127,2.33,[[]],2024-05-27,,
398,1724716806412,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.04,0,"[""2024-03-25"",""2024-08-27""]",3.5,,2024-08-27,Workouts,Workouts,79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/dEMIazGdDlXTBCpvC5-JArBm5V8\/1j_TzQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/dEMIazGdDlXTBCpvC5-JArBm5V8\/1j_TzQ..\/1785878.pdf""}]",,127,0.04,[[]],2024-03-25,,
399,1724718744920,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0,0,"[""2024-04-15"",""2024-04-16""]",3,,2024-04-16,"Mentorship w/ Doma","Mentorship w/ Doma",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,,,127,0,[[]],2024-04-15,,
400,1724719122948,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,2.33,0,"[""2023-09-01"",""2023-11-30""]",36,,2023-11-30,"JKL Programming","JKL Programming",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/5Q7D4tU7L4ABJtFgbWjiUN8UpZ8\/twYYeA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/5Q7D4tU7L4ABJtFgbWjiUN8UpZ8\/twYYeA..\/1785878.pdf""}]",,127,2.33,[[]],2023-09-01,,
401,1724719197405,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.52,0,"[""2023-09-18"",""2023-09-19""]",8,,2023-09-19,"Field Trips","Field Trips",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/Fa3t-YgruqtFgU9mjcDsvBo_crY\/vs6rCg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/Fa3t-YgruqtFgU9mjcDsvBo_crY\/vs6rCg..\/1785878.pdf""}]",,127,0.52,[[]],2023-09-18,,
402,1724719299166,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,2.32,0,"[""2024-01-22"",""2024-05-13""]",58,,2024-05-13,"Field Trips","Field Trips",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/iMZuxsx7OY119AgRDZLQG9VMSFQ\/6aPC5Q..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/iMZuxsx7OY119AgRDZLQG9VMSFQ\/6aPC5Q..\/1785878.pdf""}]",,127,2.32,[[]],2024-01-22,,
403,1724719372147,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,2.33,0,"[""2024-01-22"",""2024-03-31""]",36,,2024-03-31,"JKL Programming","JKL Programming",79f7938a-f5d9-40ac-b2cd-12066453bbd8,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/8eG52lyc1XfAEWxOGb6iasuXcLU\/7NadYw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/8eG52lyc1XfAEWxOGb6iasuXcLU\/7NadYw..\/1785878.pdf""}]",,127,2.33,[[]],2024-01-22,,
404,1724721634828,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,1f82347d-0ea6-4496-958c-2aa5e8604f20,Accepted,1,7.11,0,"[""2023-08-15"",""2024-06-18""]",3.79,,2024-06-18,"23-24 Transcript - Animo Inglewood CHS","23-24 Transcript - Animo Inglewood CHS",ed120f1b-7d64-4772-a3e1-ff354449de85,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/exOPrmf7s-63vt9lKT4sUcpcWiY\/HJ-img..\/HS_Transcript_Final_DH.pdf"",""name"":""HS_Transcript_Final_DH.pdf"",""type"":""pdf"",""size"":6455,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""612x792""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/exOPrmf7s-63vt9lKT4sUcpcWiY\/HJ-img..\/HS_Transcript_Final_DH.pdf""}]","[{""access"":""public"",""path"":""\/vault\/AL2geKri\/zlkM8rbMsi9vLy9HlJi1TGLroGU\/7bed9A..\/HS_Transcript_Final_DH.pdf"",""name"":""HS_Transcript_Final_DH.pdf"",""type"":""pdf"",""size"":6455,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""612x792""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/zlkM8rbMsi9vLy9HlJi1TGLroGU\/7bed9A..\/HS_Transcript_Final_DH.pdf""}]",127,7.11,[[]],2023-08-15,,
405,1724722019591,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,2.13,0,"[""2023-08-14"",""2023-12-15""]",33,,2023-12-15,"Religious Education Program","Religious Education Program",ed120f1b-7d64-4772-a3e1-ff354449de85,0,,,127,2.13,[[]],2023-08-14,,
406,1724722243577,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.26,0,"[""2024-02-01"",""2024-02-02""]",4,,2024-02-02,"Incoming Freshman Recruitment","Incoming Freshman Recruitment",ed120f1b-7d64-4772-a3e1-ff354449de85,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/gOGgjD7ntxmziCNVnXh0sOodwxU\/IzrGKg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/gOGgjD7ntxmziCNVnXh0sOodwxU\/IzrGKg..\/1785878.pdf""}]",,127,0.26,[[]],2024-02-01,,
407,1724722336754,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,2.78,0,"[""2023-08-15"",""2024-01-09""]",43,,2024-01-09,Church,Church,ed120f1b-7d64-4772-a3e1-ff354449de85,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/fmcnwObzYxp4A0bonfckYYAbUTM\/_MkPWA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/fmcnwObzYxp4A0bonfckYYAbUTM\/_MkPWA..\/1785878.pdf""}]",,127,2.78,[[]],2023-08-15,,
408,1724722419430,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.26,0,"[""2023-10-30"",""2023-10-31""]",4,,2023-10-31,"Monster Mash","Monster Mash",ed120f1b-7d64-4772-a3e1-ff354449de85,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/SWJO9b3HNDLGwhyNe8wcbxJFt9w\/J_jQuw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""pages"":[{""res"":""792x612""}]},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/SWJO9b3HNDLGwhyNe8wcbxJFt9w\/J_jQuw..\/1785878.pdf""}]",,127,0.26,[[]],2023-10-30,,
